GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_h1,CumPaidLoss_h1,BulkLoss_h1,EarnedPremDIR_h1,EarnedPremCeded_h1,EarnedPremNet_h1,Single,PostedReserve97_h1
2208,Oklahoma Farm Grp,1988,1988,1,10,2,3,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1989,2,139,28,41,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1990,3,91,34,16,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1991,4,43,27,12,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1992,5,35,27,5,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1993,6,33,27,3,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1994,7,31,28,2,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1995,8,29,27,1,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1996,9,27,25,1,593,238,355,0,939
2208,Oklahoma Farm Grp,1988,1997,10,28,26,1,593,238,355,0,939
2208,Oklahoma Farm Grp,1989,1989,1,66,29,31,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1990,2,155,37,11,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1991,3,56,38,18,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1992,4,56,38,8,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1993,5,55,53,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1994,6,55,53,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1995,7,55,53,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1996,8,56,52,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1997,9,56,52,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1989,1998,10,52,48,0,567,271,296,0,939
2208,Oklahoma Farm Grp,1990,1990,1,181,85,33,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1991,2,155,102,23,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1992,3,321,119,6,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1993,4,326,134,0,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1994,5,302,137,3,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1995,6,282,311,1,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1996,7,280,280,0,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1997,8,282,280,0,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1998,9,276,276,0,689,270,419,0,939
2208,Oklahoma Farm Grp,1990,1999,10,276,276,0,689,270,419,0,939
2208,Oklahoma Farm Grp,1991,1991,1,270,86,29,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1992,2,280,439,10,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1993,3,256,221,1,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1994,4,241,235,1,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1995,5,239,234,0,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1996,6,245,242,0,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1997,7,243,242,0,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1998,8,339,235,2,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,1999,9,241,236,0,786,348,438,0,939
2208,Oklahoma Farm Grp,1991,2000,10,362,263,0,786,348,438,0,939
2208,Oklahoma Farm Grp,1992,1992,1,99,17,36,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1993,2,75,38,4,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1994,3,175,43,109,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1995,4,65,48,1,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1996,5,58,53,1,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1997,6,59,52,1,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1998,7,94,52,1,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,1999,8,55,53,0,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,2000,9,105,97,-1,909,387,522,0,939
2208,Oklahoma Farm Grp,1992,2001,10,72,72,0,909,387,522,0,939
2208,Oklahoma Farm Grp,1993,1993,1,177,27,32,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1994,2,301,57,108,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1995,3,399,547,136,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1996,4,253,237,7,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1997,5,251,238,5,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1998,6,242,237,1,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,1999,7,243,243,0,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,2000,8,243,243,0,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,2001,9,243,243,0,1010,393,617,0,939
2208,Oklahoma Farm Grp,1993,2002,10,243,243,0,1010,393,617,0,939
2208,Oklahoma Farm Grp,1994,1994,1,209,137,129,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,1995,2,244,85,139,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,1996,3,389,110,166,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,1997,4,224,120,9,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,1998,5,174,157,3,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,1999,6,203,189,0,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,2000,7,184,183,0,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,2001,8,183,183,0,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,2002,9,183,183,0,1165,461,704,0,939
2208,Oklahoma Farm Grp,1994,2003,10,183,183,0,1165,461,704,0,939
2208,Oklahoma Farm Grp,1995,1995,1,174,20,118,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,1996,2,270,51,181,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,1997,3,115,60,17,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,1998,4,113,64,17,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,1999,5,82,79,1,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,2000,6,250,371,1,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,2001,7,262,398,0,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,2002,8,259,259,0,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,2003,9,259,259,0,1230,464,766,0,939
2208,Oklahoma Farm Grp,1995,2004,10,259,259,0,1230,464,766,0,939
2208,Oklahoma Farm Grp,1996,1996,1,595,121,149,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,1997,2,558,385,223,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,1998,3,436,350,21,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,1999,4,390,392,1,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2000,5,408,393,10,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2001,6,407,392,1,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2002,7,397,392,0,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2003,8,393,392,1,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2004,9,392,392,0,1332,491,841,0,939
2208,Oklahoma Farm Grp,1996,2005,10,392,392,0,1332,491,841,0,939
2208,Oklahoma Farm Grp,1997,1997,1,608,126,311,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,1998,2,820,201,267,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,1999,3,541,312,27,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2000,4,600,414,26,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2001,5,546,793,9,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2002,6,539,793,2,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2003,7,557,793,0,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2004,8,794,793,1,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2005,9,793,793,0,1272,401,871,0,939
2208,Oklahoma Farm Grp,1997,2006,10,796,793,2,1272,401,871,0,939
2259,Occidental Fire & Cas Co Grp,1988,1988,1,1054,0,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1989,2,1059,0,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1990,3,424,0,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1991,4,0,0,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1992,5,0,0,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1993,6,339,7,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1994,7,396,140,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1995,8,256,255,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1996,9,262,262,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1988,1997,10,263,262,0,2012,350,1662,0,144
2259,Occidental Fire & Cas Co Grp,1989,1989,1,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1990,2,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1991,3,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1992,4,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1993,5,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1994,6,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1995,7,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1996,8,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1997,9,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1989,1998,10,0,0,0,15,41,-26,0,144
2259,Occidental Fire & Cas Co Grp,1990,1990,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1991,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1992,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1993,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1994,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1995,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1996,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1997,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1998,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1990,1999,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1991,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1992,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1993,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1994,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1995,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1996,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1997,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1998,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,1999,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1991,2000,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1992,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1993,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1994,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1995,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1996,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1997,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1998,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,1999,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,2000,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1992,2001,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1993,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1994,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1995,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1996,4,3,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1997,5,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1998,6,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,1999,7,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,2000,8,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,2001,9,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1993,2002,10,2,2,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1994,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1995,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1996,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1997,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1998,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,1999,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,2000,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,2001,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,2002,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1994,2003,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,1995,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,1996,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,1997,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,1998,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,1999,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,2000,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,2001,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,2002,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,2003,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1995,2004,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,1996,1,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,1997,2,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,1998,3,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,1999,4,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2000,5,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2001,6,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2002,7,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2003,8,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2004,9,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1996,2005,10,0,0,0,0,0,0,0,144
2259,Occidental Fire & Cas Co Grp,1997,1997,1,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,1998,2,23,0,22,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,1999,3,23,0,22,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2000,4,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2001,5,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2002,6,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2003,7,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2004,8,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2005,9,0,0,0,54,16,38,0,144
2259,Occidental Fire & Cas Co Grp,1997,2006,10,0,0,0,54,16,38,0,144
2348,Vermont Mut Ins Co Grp,1988,1988,1,177,9,152,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1989,2,220,36,165,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1990,3,181,48,113,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1991,4,141,49,62,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1992,5,254,79,101,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1993,6,369,86,209,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1994,7,179,176,3,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1995,8,177,177,0,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1996,9,177,177,0,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1988,1997,10,177,177,0,1314,578,736,0,1531
2348,Vermont Mut Ins Co Grp,1989,1989,1,294,16,248,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1990,2,467,103,208,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1991,3,463,118,232,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1992,4,305,222,46,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1993,5,329,232,71,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1994,6,290,243,40,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1995,7,249,249,0,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1996,8,249,249,0,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1997,9,249,249,0,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1989,1998,10,249,249,0,1391,660,731,0,1531
2348,Vermont Mut Ins Co Grp,1990,1990,1,353,7,314,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1991,2,214,43,115,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1992,3,319,58,147,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1993,4,258,141,86,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1994,5,169,144,31,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1995,6,145,145,0,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1996,7,146,146,0,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1997,8,146,146,0,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1998,9,146,146,0,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1990,1999,10,146,146,0,1566,803,763,0,1531
2348,Vermont Mut Ins Co Grp,1991,1991,1,317,20,201,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1992,2,286,62,128,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1993,3,334,94,176,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1994,4,228,128,56,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1995,5,184,132,25,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1996,6,174,136,11,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1997,7,150,140,0,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1998,8,170,170,0,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,1999,9,170,170,0,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1991,2000,10,170,170,0,1516,887,629,0,1531
2348,Vermont Mut Ins Co Grp,1992,1992,1,470,154,180,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1993,2,458,238,162,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1994,3,740,261,418,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1995,4,407,310,79,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1996,5,354,322,26,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1997,6,335,322,6,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1998,7,330,322,1,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,1999,8,323,322,0,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,2000,9,323,322,0,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1992,2001,10,322,321,0,1600,943,657,0,1531
2348,Vermont Mut Ins Co Grp,1993,1993,1,507,42,340,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1994,2,609,142,276,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1995,3,461,187,225,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1996,4,270,190,38,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1997,5,328,224,18,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1998,6,305,301,4,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,1999,7,300,300,0,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,2000,8,300,300,0,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,2001,9,300,300,0,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1993,2002,10,300,300,0,1824,1044,780,0,1531
2348,Vermont Mut Ins Co Grp,1994,1994,1,306,13,301,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,1995,2,630,48,490,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,1996,3,634,79,487,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,1997,4,177,87,22,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,1998,5,139,134,5,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,1999,6,136,134,2,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,2000,7,134,134,0,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,2001,8,134,134,0,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,2002,9,134,134,0,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1994,2003,10,134,134,0,2054,1005,1049,0,1531
2348,Vermont Mut Ins Co Grp,1995,1995,1,354,12,319,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,1996,2,357,38,237,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,1997,3,437,50,323,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,1998,4,179,56,49,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,1999,5,154,72,4,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,2000,6,161,83,2,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,2001,7,152,152,0,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,2002,8,152,152,0,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,2003,9,153,152,0,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1995,2004,10,180,179,0,2237,1634,603,0,1531
2348,Vermont Mut Ins Co Grp,1996,1996,1,572,55,428,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,1997,2,514,168,208,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,1998,3,501,270,140,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,1999,4,488,313,40,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2000,5,448,357,15,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2001,6,476,385,15,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2002,7,583,503,10,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2003,8,524,519,1,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2004,9,520,519,1,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1996,2005,10,519,519,0,2425,1553,872,0,1531
2348,Vermont Mut Ins Co Grp,1997,1997,1,594,34,485,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,1998,2,554,121,165,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,1999,3,567,245,191,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2000,4,452,347,48,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2001,5,458,407,16,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2002,6,457,436,10,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2003,7,475,468,2,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2004,8,480,478,2,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2005,9,490,490,0,2601,1595,1006,0,1531
2348,Vermont Mut Ins Co Grp,1997,2006,10,490,490,0,2601,1595,1006,0,1531
2623,Canal Ins Co Grp,1988,1988,1,0,0,0,0,0,0,0,485
2623,Canal Ins Co Grp,1988,1989,2,0,0,0,0,0,0,0,485
2623,Canal Ins Co Grp,1988,1990,3,0,0,0,0,0,0,0,485
2623,Canal Ins Co Grp,1988,1991,4,0,0,0,0,0,0,0,485
2623,Canal Ins Co Grp,1988,1992,5,0,0,0,0,0,0,0,485
2623,Canal Ins Co Grp,1988,1993,6,0,0,0,0,0,0,0,485
