GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_B,CumPaidLoss_B,BulkLoss_B,EarnedPremDIR_B,EarnedPremCeded_B,EarnedPremNet_B,Single,PostedReserve97_B
10783,Cornerstone Natl Ins Co,1989,1990,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1991,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1992,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1993,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1994,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1995,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1996,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1997,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1989,1998,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1990,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1991,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1992,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1993,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1994,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1995,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1996,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1997,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1998,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1990,1999,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1991,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1992,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1993,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1994,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1995,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1996,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1997,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1998,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,1999,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1991,2000,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1992,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1993,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1994,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1995,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1996,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1997,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1998,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,1999,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,2000,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1992,2001,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1993,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1994,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1995,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1996,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1997,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1998,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,1999,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,2000,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,2001,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1993,2002,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1994,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1995,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1996,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1997,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1998,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,1999,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,2000,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,2001,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,2002,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1994,2003,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,1995,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,1996,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,1997,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,1998,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,1999,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,2000,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,2001,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,2002,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,2003,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1995,2004,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,1996,1,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,1997,2,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,1998,3,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,1999,4,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2000,5,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2001,6,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2002,7,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2003,8,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2004,9,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1996,2005,10,0,0,0,0,0,0,1,939
10783,Cornerstone Natl Ins Co,1997,1997,1,1319,420,366,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,1998,2,1263,794,175,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,1999,3,1095,875,54,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2000,4,1077,941,20,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2001,5,1105,1069,19,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2002,6,1085,1068,4,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2003,7,1083,1068,2,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2004,8,1094,1091,3,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2005,9,1098,1098,0,1905,673,1232,1,939
10783,Cornerstone Natl Ins Co,1997,2006,10,1099,1098,0,1905,673,1232,1,939
10790,American Vehicle Ins Co,1988,1988,1,8950,1843,734,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1989,2,9162,5385,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1990,3,9209,7615,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1991,4,9211,8374,235,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1992,5,9076,8737,122,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1993,6,9392,9295,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1994,7,9417,9370,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1995,8,9441,9423,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1996,9,9453,9450,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1988,1997,10,9467,9462,0,31397,18826,12571,1,2764
10790,American Vehicle Ins Co,1989,1989,1,9834,2996,631,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1990,2,9580,6708,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1991,3,9511,8156,384,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1992,4,9864,8737,361,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1993,5,9822,9566,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1994,6,9954,9808,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1995,7,10026,9985,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1996,8,10043,10031,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1997,9,10085,10080,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1989,1998,10,10084,10084,0,30198,16737,13461,1,2764
10790,American Vehicle Ins Co,1990,1990,1,8708,3062,736,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1991,2,9331,6897,463,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1992,3,9320,8095,277,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1993,4,9420,8825,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1994,5,9251,9098,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1995,6,9257,9212,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1996,7,9252,9239,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1997,8,9259,9251,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1998,9,9250,9250,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1990,1999,10,9250,9250,0,17888,4517,13371,1,2764
10790,American Vehicle Ins Co,1991,1991,1,16928,5534,4307,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1992,2,17345,12333,1199,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1993,3,17081,14865,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1994,4,16770,15905,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1995,5,16676,16421,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1996,6,16681,16595,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1997,7,16689,16650,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1998,8,16655,16655,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,1999,9,16655,16655,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1991,2000,10,16656,16656,0,25360,67,25293,1,2764
10790,American Vehicle Ins Co,1992,1992,1,22780,7681,4385,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1993,2,20960,15538,943,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1994,3,19940,18090,161,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1995,4,19674,19184,76,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1996,5,19712,19580,15,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1997,6,19895,19851,11,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1998,7,19889,19868,12,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,1999,8,19870,19868,0,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,2000,9,19871,19868,0,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1992,2001,10,19868,19868,0,31370,1359,30011,1,2764
10790,American Vehicle Ins Co,1993,1993,1,18807,7134,1650,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1994,2,18919,14785,597,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1995,3,18190,17301,265,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1996,4,18216,17938,72,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1997,5,18306,18199,18,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1998,6,18425,18331,21,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,1999,7,18496,18443,0,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,2000,8,18562,18523,0,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,2001,9,18556,18551,0,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1993,2002,10,18551,18551,0,23493,2270,21223,1,2764
10790,American Vehicle Ins Co,1994,1994,1,13108,6276,1512,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,1995,2,12537,10657,861,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,1996,3,12254,11520,365,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,1997,4,12085,11828,105,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,1998,5,12208,12020,117,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,1999,6,12203,12158,0,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,2000,7,12226,12177,0,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,2001,8,12213,12213,0,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,2002,9,12209,12208,0,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1994,2003,10,12209,12208,0,14689,1488,13201,1,2764
10790,American Vehicle Ins Co,1995,1995,1,135,68,55,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,1996,2,74,71,3,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,1997,3,71,71,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,1998,4,71,71,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,1999,5,74,71,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,2000,6,74,71,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,2001,7,71,71,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,2002,8,70,70,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,2003,9,70,70,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1995,2004,10,70,70,0,143,14,129,1,2764
10790,American Vehicle Ins Co,1996,1996,1,255,55,72,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,1997,2,338,274,23,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,1998,3,355,322,22,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,1999,4,347,330,15,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2000,5,353,336,15,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2001,6,352,350,0,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2002,7,350,350,0,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2003,8,350,350,0,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2004,9,350,350,0,292,0,292,1,2764
10790,American Vehicle Ins Co,1996,2005,10,350,350,0,292,0,292,1,2764
10790,American Vehicle Ins Co,1997,1997,1,2955,1207,721,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,1998,2,3192,2524,383,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,1999,3,3282,2980,29,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2000,4,3458,3230,29,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2001,5,3483,3425,6,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2002,6,3502,3489,6,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2003,7,3496,3495,0,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2004,8,3500,3500,0,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2005,9,3500,3500,0,3789,0,3789,1,2764
10790,American Vehicle Ins Co,1997,2006,10,3500,3500,0,3789,0,3789,1,2764
11037,Eveready Ins Co,1988,1988,1,3056,596,1115,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1989,2,2912,1433,566,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1990,3,2932,1980,248,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1991,4,2829,2369,53,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1992,5,2822,2559,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1993,6,2781,2644,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1994,7,2784,2665,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1995,8,2768,2707,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1996,9,2745,2711,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1988,1997,10,2741,2714,0,5106,254,4852,1,3821
11037,Eveready Ins Co,1989,1989,1,3343,725,1370,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1990,2,3386,1780,598,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1991,3,3345,2361,39,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1992,4,3434,2788,10,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1993,5,3461,3063,-13,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1994,6,3516,3206,0,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1995,7,3485,3277,0,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1996,8,3469,3350,0,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1997,9,3436,3370,0,5755,224,5531,1,3821
11037,Eveready Ins Co,1989,1998,10,3446,3406,0,5755,224,5531,1,3821
11037,Eveready Ins Co,1990,1990,1,3451,876,1447,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1991,2,3510,1874,552,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1992,3,3380,2408,10,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1993,4,3474,2836,-28,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1994,5,3522,3038,-68,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1995,6,3505,3270,-49,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1996,7,3522,3367,0,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1997,8,3501,3402,0,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1998,9,3504,3435,0,5410,58,5352,1,3821
11037,Eveready Ins Co,1990,1999,10,3476,3420,0,5410,58,5352,1,3821
11037,Eveready Ins Co,1991,1991,1,4442,1352,1652,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1992,2,4809,3061,434,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1993,3,4931,3890,-38,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1994,4,4920,4349,-139,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1995,5,4936,4542,-105,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1996,6,5046,4738,0,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1997,7,5031,4859,0,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1998,8,5068,4919,0,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,1999,9,5073,4939,0,6904,89,6815,1,3821
11037,Eveready Ins Co,1991,2000,10,5081,4954,0,6904,89,6815,1,3821
11037,Eveready Ins Co,1992,1992,1,3736,1505,1141,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1993,2,4007,2977,91,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1994,3,4204,3604,-162,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1995,4,4336,3964,-145,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1996,5,4501,4206,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1997,6,4475,4331,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1998,7,4480,4383,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,1999,8,4491,4421,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,2000,9,4505,4444,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1992,2001,10,4500,4455,0,5738,183,5555,1,3821
11037,Eveready Ins Co,1993,1993,1,2591,787,974,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1994,2,2693,1710,105,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1995,3,2852,2115,-1,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1996,4,2858,2335,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1997,5,2869,2587,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1998,6,2904,2670,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,1999,7,2913,2772,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,2000,8,2932,2813,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,2001,9,2961,2892,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1993,2002,10,2953,2897,0,4959,64,4895,1,3821
11037,Eveready Ins Co,1994,1994,1,2453,805,777,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,1995,2,2741,1905,74,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,1996,3,2791,2219,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,1997,4,2981,2592,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,1998,5,3041,2737,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,1999,6,3021,2826,-20,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,2000,7,3025,2863,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,2001,8,3024,2909,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,2002,9,2995,2910,0,4825,62,4763,1,3821
11037,Eveready Ins Co,1994,2003,10,3003,2928,7,4825,62,4763,1,3821
11037,Eveready Ins Co,1995,1995,1,2469,835,958,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,1996,2,2267,1532,225,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,1997,3,2417,1859,55,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,1998,4,2535,2037,0,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,1999,5,2519,2204,-22,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,2000,6,2541,2289,0,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,2001,7,2527,2327,0,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,2002,8,2493,2363,-9,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,2003,9,2419,2362,9,4787,60,4727,1,3821
11037,Eveready Ins Co,1995,2004,10,2415,2360,10,4787,60,4727,1,3821
11037,Eveready Ins Co,1996,1996,1,1701,523,578,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,1997,2,1701,1116,94,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,1998,3,1846,1326,36,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,1999,4,1880,1511,-18,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2000,5,1963,1681,0,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2001,6,1963,1768,0,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2002,7,1943,1836,0,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2003,8,1931,1884,8,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2004,9,1945,1901,14,6487,3287,3200,1,3821
11037,Eveready Ins Co,1996,2005,10,1940,1910,5,6487,3287,3200,1,3821
11037,Eveready Ins Co,1997,1997,1,1844,597,689,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,1998,2,1949,1226,153,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,1999,3,2074,1496,49,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2000,4,2226,1773,25,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2001,5,2274,1952,0,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2002,6,2240,2099,0,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2003,7,2225,2138,10,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2004,8,2257,2195,4,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2005,9,2270,2214,10,7170,3645,3525,1,3821
11037,Eveready Ins Co,1997,2006,10,2274,2223,8,7170,3645,3525,1,3821
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1988,1,3233,670,1883,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1989,2,2813,1262,1211,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1990,3,2027,1527,246,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1991,4,1732,1669,39,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1992,5,1691,1677,7,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1993,6,1683,1679,3,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1994,7,1681,1680,0,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1995,8,1678,1677,0,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1996,9,1677,1677,0,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1997,10,1677,1676,0,2572,630,1942,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1989,1,2733,490,1586,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1990,2,2191,1009,722,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1991,3,1863,1624,64,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1992,4,1566,1498,9,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1993,5,1574,1510,7,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1994,6,1551,1523,3,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1995,7,1558,1556,1,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1996,8,1555,1555,0,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1997,9,1556,1555,0,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1998,10,1556,1555,0,2672,174,2498,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1990,1,2355,433,1522,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1991,2,1479,976,327,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1992,3,1225,1080,21,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1993,4,1262,1099,12,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1994,5,1307,1211,6,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1995,6,1259,1218,4,2658,284,2374,1,1616
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1996,7,1267,1263,2,2658,284,2374,1,1616
