GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_R1,CumPaidLoss_R1,BulkLoss_R1,EarnedPremDIR_R1,EarnedPremCeded_R1,EarnedPremNet_R1,Single,PostedReserve97_R1
1767,State Farm Mut Grp,1988,1993,6,1720,1426,269,11858,130,11728,0,1942
1767,State Farm Mut Grp,1988,1994,7,1922,1699,181,11858,130,11728,0,1942
1767,State Farm Mut Grp,1988,1995,8,1913,1746,99,11858,130,11728,0,1942
1767,State Farm Mut Grp,1988,1996,9,1914,1816,96,11858,130,11728,0,1942
1767,State Farm Mut Grp,1988,1997,10,1851,1849,1,11858,130,11728,0,1942
1767,State Farm Mut Grp,1989,1989,1,2526,134,2098,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1990,2,1766,303,1415,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1991,3,1284,581,667,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1992,4,1166,700,448,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1993,5,953,744,192,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1994,6,945,783,157,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1995,7,914,797,117,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1996,8,883,797,81,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1997,9,816,799,12,7206,69,7137,0,1942
1767,State Farm Mut Grp,1989,1998,10,816,801,10,7206,69,7137,0,1942
1767,State Farm Mut Grp,1990,1990,1,1648,27,1591,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1991,2,561,76,484,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1992,3,513,86,421,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1993,4,419,103,284,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1994,5,440,162,243,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1995,6,393,225,158,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1996,7,403,240,153,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1997,8,338,263,75,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1998,9,290,263,27,1515,0,1515,0,1942
1767,State Farm Mut Grp,1990,1999,10,269,264,5,1515,0,1515,0,1942
1767,State Farm Mut Grp,1991,1991,1,932,19,909,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1992,2,782,120,661,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1993,3,556,133,416,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1994,4,438,138,297,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1995,5,340,172,168,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1996,6,313,189,124,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1997,7,258,189,68,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1998,8,256,209,28,711,0,711,0,1942
1767,State Farm Mut Grp,1991,1999,9,215,211,4,711,0,711,0,1942
1767,State Farm Mut Grp,1991,2000,10,212,211,1,711,0,711,0,1942
1767,State Farm Mut Grp,1992,1992,1,962,46,914,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1993,2,786,59,677,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1994,3,564,101,463,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1995,4,334,107,227,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1996,5,297,130,166,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1997,6,240,130,110,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1998,7,180,130,50,651,0,651,0,1942
1767,State Farm Mut Grp,1992,1999,8,137,130,7,651,0,651,0,1942
1767,State Farm Mut Grp,1992,2000,9,130,130,0,651,0,651,0,1942
1767,State Farm Mut Grp,1992,2001,10,132,130,1,651,0,651,0,1942
1767,State Farm Mut Grp,1993,1993,1,868,119,749,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1994,2,698,124,565,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1995,3,519,139,369,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1996,4,545,203,334,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1997,5,544,278,266,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1998,6,379,280,98,693,0,693,0,1942
1767,State Farm Mut Grp,1993,1999,7,297,280,16,693,0,693,0,1942
1767,State Farm Mut Grp,1993,2000,8,282,280,2,693,0,693,0,1942
1767,State Farm Mut Grp,1993,2001,9,287,280,6,693,0,693,0,1942
1767,State Farm Mut Grp,1993,2002,10,333,332,1,693,0,693,0,1942
1767,State Farm Mut Grp,1994,1994,1,768,17,747,717,0,717,0,1942
1767,State Farm Mut Grp,1994,1995,2,599,57,539,717,0,717,0,1942
1767,State Farm Mut Grp,1994,1996,3,479,58,420,717,0,717,0,1942
1767,State Farm Mut Grp,1994,1997,4,357,100,257,717,0,717,0,1942
1767,State Farm Mut Grp,1994,1998,5,241,100,141,717,0,717,0,1942
1767,State Farm Mut Grp,1994,1999,6,117,100,17,717,0,717,0,1942
1767,State Farm Mut Grp,1994,2000,7,103,100,2,717,0,717,0,1942
1767,State Farm Mut Grp,1994,2001,8,109,100,8,717,0,717,0,1942
1767,State Farm Mut Grp,1994,2002,9,103,100,2,717,0,717,0,1942
1767,State Farm Mut Grp,1994,2003,10,112,106,1,717,0,717,0,1942
1767,State Farm Mut Grp,1995,1995,1,656,50,599,782,0,782,0,1942
1767,State Farm Mut Grp,1995,1996,2,536,51,483,782,0,782,0,1942
1767,State Farm Mut Grp,1995,1997,3,332,51,278,782,0,782,0,1942
1767,State Farm Mut Grp,1995,1998,4,204,51,151,782,0,782,0,1942
1767,State Farm Mut Grp,1995,1999,5,81,51,30,782,0,782,0,1942
1767,State Farm Mut Grp,1995,2000,6,54,51,3,782,0,782,0,1942
1767,State Farm Mut Grp,1995,2001,7,62,51,11,782,0,782,0,1942
1767,State Farm Mut Grp,1995,2002,8,60,51,9,782,0,782,0,1942
1767,State Farm Mut Grp,1995,2003,9,64,51,8,782,0,782,0,1942
1767,State Farm Mut Grp,1995,2004,10,65,51,14,782,0,782,0,1942
1767,State Farm Mut Grp,1996,1996,1,523,11,513,766,0,766,0,1942
1767,State Farm Mut Grp,1996,1997,2,321,11,310,766,0,766,0,1942
1767,State Farm Mut Grp,1996,1998,3,169,11,158,766,0,766,0,1942
1767,State Farm Mut Grp,1996,1999,4,45,11,34,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2000,5,45,40,5,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2001,6,49,40,8,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2002,7,57,40,16,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2003,8,56,40,11,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2004,9,47,40,6,766,0,766,0,1942
1767,State Farm Mut Grp,1996,2005,10,41,40,1,766,0,766,0,1942
1767,State Farm Mut Grp,1997,1997,1,496,15,476,744,0,744,0,1942
1767,State Farm Mut Grp,1997,1998,2,256,20,235,744,0,744,0,1942
1767,State Farm Mut Grp,1997,1999,3,91,34,57,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2000,4,56,34,19,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2001,5,68,34,27,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2002,6,64,34,22,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2003,7,61,36,19,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2004,8,82,54,23,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2005,9,99,72,17,744,0,744,0,1942
1767,State Farm Mut Grp,1997,2006,10,261,256,4,744,0,744,0,1942
2003,United Services Automobile Asn Grp,1988,1988,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1989,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1990,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1991,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1992,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1993,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1994,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1995,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1996,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1988,1997,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1989,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1990,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1991,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1992,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1993,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1994,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1995,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1996,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1997,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1989,1998,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1990,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1991,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1992,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1993,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1994,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1995,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1996,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1997,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1998,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1990,1999,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1991,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1992,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1993,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1994,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1995,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1996,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1997,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1998,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,1999,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1991,2000,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1992,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1993,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1994,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1995,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1996,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1997,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1998,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,1999,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,2000,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1992,2001,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1993,1,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1994,2,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1995,3,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1996,4,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1997,5,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1998,6,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,1999,7,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,2000,8,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,2001,9,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1993,2002,10,0,0,0,0,0,0,0,1877
2003,United Services Automobile Asn Grp,1994,1994,1,218,2,163,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,1995,2,1000,79,95,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,1996,3,1524,566,106,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,1997,4,1751,1338,46,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,1998,5,1681,1434,37,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,1999,6,1704,1569,25,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,2000,7,1738,1613,12,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,2001,8,1723,1626,0,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,2002,9,1755,1731,0,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1994,2003,10,1770,1736,0,1100,716,384,0,1877
2003,United Services Automobile Asn Grp,1995,1995,1,1207,11,223,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,1996,2,1478,381,217,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,1997,3,1916,1371,144,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,1998,4,1826,1552,108,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,1999,5,1962,1838,79,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,2000,6,1956,1919,48,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,2001,7,1911,1941,6,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,2002,8,2113,2186,0,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,2003,9,2156,2208,0,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1995,2004,10,2163,2223,13,3735,1635,2100,0,1877
2003,United Services Automobile Asn Grp,1996,1996,1,692,23,419,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,1997,2,826,86,356,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,1998,3,1645,861,301,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,1999,4,1672,1104,200,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2000,5,1813,1373,149,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2001,6,1695,1479,38,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2002,7,1745,1560,46,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2003,8,1809,1621,10,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2004,9,1892,1678,58,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1996,2005,10,1985,1735,34,3171,1469,1702,0,1877
2003,United Services Automobile Asn Grp,1997,1997,1,185,7,111,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,1998,2,357,38,163,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,1999,3,507,110,158,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2000,4,515,175,92,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2001,5,686,451,34,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2002,6,716,497,16,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2003,7,751,646,15,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2004,8,831,674,24,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2005,9,922,702,17,2980,1444,1536,0,1877
2003,United Services Automobile Asn Grp,1997,2006,10,893,724,13,2980,1444,1536,0,1877
2143,Farmers Alliance Mut & Affiliates,1988,1988,1,102,34,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1989,2,106,55,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1990,3,65,38,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1991,4,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1992,5,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1993,6,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1994,7,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1995,8,55,55,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1996,9,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1988,1997,10,54,54,0,400,44,356,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1989,1,124,34,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1990,2,199,53,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1991,3,296,279,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1992,4,300,286,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1993,5,311,289,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1994,6,291,291,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1995,7,299,299,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1996,8,299,299,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1997,9,299,299,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1989,1998,10,299,299,0,450,50,400,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1990,1,207,24,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1991,2,225,47,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1992,3,142,127,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1993,4,141,127,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1994,5,141,128,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1995,6,142,130,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1996,7,132,132,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1997,8,132,132,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1998,9,132,132,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1990,1999,10,132,132,0,572,119,453,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1991,1,122,43,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1992,2,78,54,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1993,3,81,66,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1994,4,72,66,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1995,5,71,70,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1996,6,71,69,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1997,7,122,122,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1998,8,182,182,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,1999,9,182,182,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1991,2000,10,182,182,0,583,123,460,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1992,1,66,31,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1993,2,32,32,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1994,3,70,37,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1995,4,187,187,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1996,5,189,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1997,6,188,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1998,7,188,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,1999,8,188,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,2000,9,188,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1992,2001,10,188,188,0,500,103,397,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1993,1,13,6,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1994,2,19,17,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1995,3,34,21,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1996,4,44,32,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1997,5,49,37,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1998,6,53,53,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,1999,7,53,53,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,2000,8,53,53,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,2001,9,53,53,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1993,2002,10,53,53,0,510,101,409,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1994,1,107,21,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1995,2,48,26,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1996,3,63,30,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1997,4,60,48,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1998,5,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,1999,6,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,2000,7,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,2001,8,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,2002,9,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1994,2003,10,50,50,0,528,104,424,0,68
2143,Farmers Alliance Mut & Affiliates,1995,1995,1,41,13,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,1996,2,53,18,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,1997,3,62,33,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,1998,4,40,33,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,1999,5,46,36,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,2000,6,66,40,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,2001,7,119,47,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,2002,8,95,95,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,2003,9,95,95,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1995,2004,10,95,95,0,522,106,416,0,68
2143,Farmers Alliance Mut & Affiliates,1996,1996,1,57,17,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,1997,2,86,85,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,1998,3,96,85,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,1999,4,98,98,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2000,5,98,98,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2001,6,108,100,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2002,7,111,103,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2003,8,103,103,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2004,9,103,103,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1996,2005,10,103,103,0,486,99,387,0,68
2143,Farmers Alliance Mut & Affiliates,1997,1997,1,16,6,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,1998,2,31,15,11,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,1999,3,30,18,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2000,4,27,27,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2001,5,27,27,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2002,6,70,70,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2003,7,67,67,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2004,8,67,67,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2005,9,67,67,0,541,110,431,0,68
2143,Farmers Alliance Mut & Affiliates,1997,2006,10,67,67,0,541,110,431,0,68
2348,Vermont Mut Ins Co Grp,1988,1988,1,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1989,2,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1990,3,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1991,4,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1992,5,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1993,6,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1994,7,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1995,8,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1996,9,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1988,1997,10,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1989,1989,1,0,0,0,14,4,10,0,0
2348,Vermont Mut Ins Co Grp,1989,1990,2,0,0,0,14,4,10,0,0
