GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_D,CumPaidLoss_D,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D
3240,NC Farm Bureau Ins Grp,1994,1994,1,3872,1133,115,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,1995,2,4649,2574,1410,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,1996,3,4026,2981,564,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,1997,4,3570,3261,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,1998,5,3479,3339,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,1999,6,3489,3397,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,2000,7,3461,3447,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,2001,8,3494,3459,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,2002,9,3509,3456,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1994,2003,10,3499,3462,0,12562,1044,11518,0,13228
3240,NC Farm Bureau Ins Grp,1995,1995,1,6594,1106,3533,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,1996,2,4939,2255,1722,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,1997,3,4375,2509,1160,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,1998,4,3138,2638,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,1999,5,3153,2721,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,2000,6,3152,3043,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,2001,7,3193,3114,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,2002,8,3190,3127,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,2003,9,3172,3127,0,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1995,2004,10,3344,3129,141,13329,1198,12131,0,13228
3240,NC Farm Bureau Ins Grp,1996,1996,1,8220,1655,4747,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,1997,2,6168,3158,2320,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,1998,3,6641,3660,2357,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,1999,4,4424,4022,0,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2000,5,4519,4274,0,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2001,6,4552,4333,0,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2002,7,4626,4502,0,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2003,8,4851,4624,0,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2004,9,4969,4738,98,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1996,2005,10,4980,4775,96,13650,1182,12468,0,13228
3240,NC Farm Bureau Ins Grp,1997,1997,1,7436,1334,4640,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,1998,2,7480,2474,4119,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,1999,3,8144,3018,4733,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2000,4,3375,3135,0,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2001,5,3347,3223,0,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2002,6,3510,3328,0,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2003,7,3536,3428,0,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2004,8,3812,3637,63,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2005,9,3821,3658,66,13062,81,12981,0,13228
3240,NC Farm Bureau Ins Grp,1997,2006,10,3813,3668,60,13062,81,12981,0,13228
4839,FL Farm Bureau Grp,1988,1988,1,6092,1715,1073,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1989,2,5933,3624,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1990,3,6079,4885,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1991,4,6253,5238,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1992,5,6467,5638,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1993,6,6526,5766,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1994,7,6492,5980,13,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1995,8,6282,6044,0,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1996,9,6410,6071,182,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1988,1997,10,6134,6100,-135,6570,186,6384,0,12432
4839,FL Farm Bureau Grp,1989,1989,1,5419,1391,1480,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1990,2,5213,3257,747,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1991,3,5402,4122,691,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1992,4,5489,4374,713,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1993,5,5632,4554,676,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1994,6,5675,4682,713,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1995,7,5703,4783,685,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1996,8,5319,4840,256,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1997,9,5302,4958,152,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1989,1998,10,5335,5001,165,6665,212,6453,0,12432
4839,FL Farm Bureau Grp,1990,1990,1,1743,520,732,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1991,2,1929,861,720,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1992,3,1866,1071,513,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1993,4,1905,1151,602,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1994,5,2056,1177,704,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1995,6,2043,1204,755,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1996,7,1309,1241,37,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1997,8,1282,1261,9,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1998,9,1281,1264,8,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1990,1999,10,1275,1268,7,2383,79,2304,0,12432
4839,FL Farm Bureau Grp,1991,1991,1,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1992,2,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1993,3,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1994,4,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1995,5,21,0,21,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1996,6,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1997,7,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1998,8,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,1999,9,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1991,2000,10,0,0,0,26,149,-123,0,12432
4839,FL Farm Bureau Grp,1992,1992,1,168,0,168,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1993,2,109,0,109,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1994,3,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1995,4,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1996,5,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1997,6,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1998,7,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,1999,8,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,2000,9,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1992,2001,10,0,0,0,0,-174,174,0,12432
4839,FL Farm Bureau Grp,1993,1993,1,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1994,2,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1995,3,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1996,4,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1997,5,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1998,6,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,1999,7,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,2000,8,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,2001,9,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1993,2002,10,0,0,0,0,399,-399,0,12432
4839,FL Farm Bureau Grp,1994,1994,1,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,1995,2,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,1996,3,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,1997,4,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,1998,5,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,1999,6,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,2000,7,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,2001,8,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,2002,9,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1994,2003,10,0,0,0,0,230,-230,0,12432
4839,FL Farm Bureau Grp,1995,1995,1,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,1996,2,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,1997,3,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,1998,4,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,1999,5,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,2000,6,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,2001,7,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,2002,8,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,2003,9,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1995,2004,10,0,0,0,0,71,-71,0,12432
4839,FL Farm Bureau Grp,1996,1996,1,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,1997,2,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,1998,3,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,1999,4,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2000,5,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2001,6,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2002,7,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2003,8,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2004,9,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1996,2005,10,0,0,0,0,-7,7,0,12432
4839,FL Farm Bureau Grp,1997,1997,1,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,1998,2,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,1999,3,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2000,4,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2001,5,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2002,6,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2003,7,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2004,8,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2005,9,0,0,0,0,16,-16,0,12432
4839,FL Farm Bureau Grp,1997,2006,10,0,0,0,0,16,-16,0,12432
5010,Capitol Transamerican Grp,1988,1988,1,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1989,2,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1990,3,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1991,4,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1992,5,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1993,6,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1994,7,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1995,8,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1996,9,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1988,1997,10,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1989,1,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1990,2,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1991,3,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1992,4,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1993,5,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1994,6,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1995,7,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1996,8,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1997,9,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1989,1998,10,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1990,1,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1991,2,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1992,3,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1993,4,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1994,5,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1995,6,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1996,7,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1997,8,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1998,9,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1990,1999,10,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1991,1,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1992,2,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1993,3,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1994,4,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1995,5,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1996,6,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1997,7,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1998,8,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,1999,9,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1991,2000,10,0,0,0,0,0,0,0,2160
5010,Capitol Transamerican Grp,1992,1992,1,88,62,0,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1993,2,213,178,9,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1994,3,277,222,41,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1995,4,277,235,31,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1996,5,248,248,0,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1997,6,272,249,23,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1998,7,269,246,23,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,1999,8,245,245,0,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,2000,9,268,246,22,298,1,297,0,2160
5010,Capitol Transamerican Grp,1992,2001,10,268,246,22,298,1,297,0,2160
5010,Capitol Transamerican Grp,1993,1993,1,832,283,425,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1994,2,773,511,139,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1995,3,786,599,116,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1996,4,701,649,41,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1997,5,741,673,68,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1998,6,741,673,68,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,1999,7,673,673,0,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,2000,8,758,673,85,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,2001,9,734,673,61,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1993,2002,10,709,672,37,1432,23,1409,0,2160
5010,Capitol Transamerican Grp,1994,1994,1,1473,573,604,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,1995,2,1371,874,251,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,1996,3,1303,985,156,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,1997,4,1401,1084,238,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,1998,5,1405,1143,238,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,1999,6,1149,1147,0,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,2000,7,1333,1182,140,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,2001,8,1304,1192,109,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,2002,9,1221,1192,21,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1994,2003,10,1195,1195,0,2353,61,2292,0,2160
5010,Capitol Transamerican Grp,1995,1995,1,803,298,330,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,1996,2,674,419,74,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,1997,3,485,417,-1,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,1998,4,465,445,-1,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,1999,5,468,457,11,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,2000,6,518,457,61,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,2001,7,503,457,46,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,2002,8,461,457,4,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,2003,9,457,457,0,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1995,2004,10,457,457,0,1746,74,1672,0,2160
5010,Capitol Transamerican Grp,1996,1996,1,1522,471,707,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,1997,2,1302,758,328,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,1998,3,1459,855,514,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,1999,4,990,879,55,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2000,5,1040,882,103,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2001,6,1010,912,98,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2002,7,930,912,18,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2003,8,926,916,6,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2004,9,920,916,1,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1996,2005,10,920,916,1,2060,17,2043,0,2160
5010,Capitol Transamerican Grp,1997,1997,1,1576,465,613,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,1998,2,1500,930,349,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,1999,3,1484,1277,82,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2000,4,1638,1372,186,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2001,5,1617,1409,127,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2002,6,1438,1450,-114,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2003,7,1564,1466,-10,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2004,8,1680,1488,1,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2005,9,1748,1588,13,2782,0,2782,0,2160
5010,Capitol Transamerican Grp,1997,2006,10,1971,1611,20,2782,0,2782,0,2160
5185,Grinnell Mut Grp,1988,1988,1,3578,1431,366,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1989,2,4791,2779,280,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1990,3,4866,3784,115,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1991,4,5127,4131,203,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1992,5,4915,4448,-14,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1993,6,4859,4619,34,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1994,7,4858,4665,46,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1995,8,4835,4686,23,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1996,9,4861,4715,40,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1988,1997,10,4858,4724,36,7247,137,7110,0,33275
5185,Grinnell Mut Grp,1989,1989,1,4246,1606,664,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1990,2,5206,3153,216,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1991,3,5930,4118,462,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1992,4,5315,4682,26,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1993,5,5273,4852,28,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1994,6,5198,4931,46,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1995,7,5118,4961,15,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1996,8,5151,4994,50,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1997,9,5153,5006,51,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1989,1998,10,5142,5019,38,9787,195,9592,0,33275
5185,Grinnell Mut Grp,1990,1990,1,6144,1732,1546,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1991,2,6933,3945,1047,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1992,3,6958,5269,-81,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1993,4,7003,5923,-134,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1994,5,7121,6393,-205,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1995,6,7190,6674,-45,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1996,7,7074,6655,46,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1997,8,7082,6833,62,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1998,9,7083,6847,59,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1990,1999,10,7042,6879,48,13019,445,12574,0,33275
5185,Grinnell Mut Grp,1991,1991,1,7783,2792,2386,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1992,2,11119,6422,1028,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1993,3,11011,8646,1,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1994,4,12038,10422,32,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1995,5,11992,11073,-181,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1996,6,12268,11450,61,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1997,7,12145,11591,63,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1998,8,12076,11766,80,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,1999,9,12037,11814,78,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1991,2000,10,12055,11851,65,16125,896,15229,0,33275
5185,Grinnell Mut Grp,1992,1992,1,11944,2936,3802,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1993,2,11789,6482,1191,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1994,3,11490,8477,-122,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1995,4,12070,9706,108,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1996,5,11660,10297,120,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1997,6,11641,10608,135,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1998,7,11503,10811,122,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,1999,8,11195,10819,115,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,2000,9,11359,10885,75,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1992,2001,10,11340,10907,76,21155,1279,19877,0,33275
5185,Grinnell Mut Grp,1993,1993,1,9249,3536,2191,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1994,2,12118,7361,1166,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1995,3,12537,9432,531,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1996,4,12536,10482,218,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1997,5,12626,11068,317,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1998,6,12188,11496,135,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,1999,7,12174,11662,137,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,2000,8,12231,11750,97,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,2001,9,12163,11782,102,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1993,2002,10,12090,11834,77,24764,1913,22851,0,33275
5185,Grinnell Mut Grp,1994,1994,1,11724,3390,3968,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,1995,2,12270,7248,1501,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,1996,3,11661,8723,592,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,1997,4,11686,9711,352,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,1998,5,11567,10064,309,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,1999,6,11206,10295,121,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,2000,7,11222,10355,112,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,2001,8,11172,10447,85,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,2002,9,11092,10559,73,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1994,2003,10,11060,10614,44,29588,1651,27937,0,33275
5185,Grinnell Mut Grp,1995,1995,1,18571,4084,4965,33647,1654,31993,0,33275
5185,Grinnell Mut Grp,1995,1996,2,17828,9181,1822,33647,1654,31993,0,33275
5185,Grinnell Mut Grp,1995,1997,3,16845,10792,720,33647,1654,31993,0,33275
5185,Grinnell Mut Grp,1995,1998,4,16729,11952,405,33647,1654,31993,0,33275
5185,Grinnell Mut Grp,1995,1999,5,16813,12926,403,33647,1654,31993,0,33275
