GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_F2,CumPaidLoss_F2,BulkLoss_F2,EarnedPremDIR_F2,EarnedPremCeded_F2,EarnedPremNet_F2,Single,PostedReserve97_F2
10697,MCIC VT Inc RRG,1989,1998,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1990,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1991,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1992,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1993,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1994,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1995,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1996,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1997,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1998,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1990,1999,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1991,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1992,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1993,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1994,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1995,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1996,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1997,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1998,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,1999,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1991,2000,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1992,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1993,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1994,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1995,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1996,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1997,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1998,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,1999,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,2000,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1992,2001,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1993,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1994,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1995,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1996,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1997,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1998,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,1999,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,2000,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,2001,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1993,2002,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1994,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1995,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1996,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1997,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1998,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,1999,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,2000,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,2001,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,2002,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1994,2003,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,1995,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,1996,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,1997,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,1998,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,1999,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,2000,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,2001,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,2002,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,2003,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1995,2004,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,1996,1,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,1997,2,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,1998,3,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,1999,4,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2000,5,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2001,6,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2002,7,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2003,8,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2004,9,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1996,2005,10,0,0,0,0,0,0,1,14856
10697,MCIC VT Inc RRG,1997,1997,1,17669,1106,477,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,1998,2,17670,4338,401,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,1999,3,17671,7550,315,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2000,4,17667,12456,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2001,5,17668,15511,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2002,6,17670,17059,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2003,7,17668,17668,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2004,8,17668,17668,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2005,9,17668,17668,0,32385,14074,18311,1,14856
10697,MCIC VT Inc RRG,1997,2006,10,17668,17668,0,32385,14074,18311,1,14856
10842,Franklin Cas Ins Co RRG,1988,1988,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1989,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1990,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1991,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1992,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1993,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1994,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1995,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1996,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1988,1997,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1989,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1990,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1991,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1992,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1993,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1994,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1995,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1996,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1997,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1989,1998,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1990,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1991,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1992,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1993,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1994,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1995,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1996,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1997,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1998,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1990,1999,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1991,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1992,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1993,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1994,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1995,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1996,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1997,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1998,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,1999,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1991,2000,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1992,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1993,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1994,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1995,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1996,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1997,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1998,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,1999,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,2000,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1992,2001,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1993,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1994,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1995,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1996,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1997,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1998,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,1999,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,2000,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,2001,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1993,2002,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1994,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1995,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1996,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1997,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1998,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,1999,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,2000,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,2001,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,2002,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1994,2003,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,1995,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,1996,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,1997,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,1998,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,1999,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,2000,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,2001,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,2002,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,2003,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1995,2004,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,1996,1,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,1997,2,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,1998,3,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,1999,4,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2000,5,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2001,6,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2002,7,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2003,8,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2004,9,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1996,2005,10,0,0,0,0,0,0,1,332
10842,Franklin Cas Ins Co RRG,1997,1997,1,332,0,332,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,1998,2,205,9,138,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,1999,3,210,48,80,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2000,4,257,256,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2001,5,257,257,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2002,6,257,257,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2003,7,257,257,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2004,8,257,257,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2005,9,257,257,0,4103,3748,355,1,332
10842,Franklin Cas Ins Co RRG,1997,2006,10,257,257,0,4103,3748,355,1,332
11460,Homestead Ins Co,1988,1988,1,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1989,2,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1990,3,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1991,4,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1992,5,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1993,6,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1994,7,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1995,8,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1996,9,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1988,1997,10,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1989,1,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1990,2,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1991,3,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1992,4,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1993,5,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1994,6,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1995,7,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1996,8,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1997,9,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1989,1998,10,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1990,1,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1991,2,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1992,3,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1993,4,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1994,5,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1995,6,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1996,7,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1997,8,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1998,9,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1990,1999,10,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1991,1,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1992,2,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1993,3,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1994,4,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1995,5,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1996,6,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1997,7,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1998,8,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,1999,9,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1991,2000,10,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1992,1,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1993,2,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1994,3,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1995,4,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1996,5,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1997,6,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1998,7,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,1999,8,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,2000,9,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1992,2001,10,0,0,0,0,0,0,1,704
11460,Homestead Ins Co,1993,1993,1,435,0,435,1206,468,738,1,704
11460,Homestead Ins Co,1993,1994,2,181,0,181,1206,468,738,1,704
11460,Homestead Ins Co,1993,1995,3,429,0,429,1206,468,738,1,704
11460,Homestead Ins Co,1993,1996,4,466,0,466,1206,468,738,1,704
11460,Homestead Ins Co,1993,1997,5,44,0,44,1206,468,738,1,704
11460,Homestead Ins Co,1993,1998,6,6,0,6,1206,468,738,1,704
11460,Homestead Ins Co,1993,1999,7,-17,-17,0,1206,468,738,1,704
11460,Homestead Ins Co,1993,2000,8,-17,-17,0,1206,468,738,1,704
11460,Homestead Ins Co,1993,2001,9,-17,-17,0,1206,468,738,1,704
11460,Homestead Ins Co,1993,2002,10,-17,-17,0,1206,468,738,1,704
11460,Homestead Ins Co,1994,1994,1,262,0,233,1452,720,732,1,704
11460,Homestead Ins Co,1994,1995,2,220,31,179,1452,720,732,1,704
11460,Homestead Ins Co,1994,1996,3,478,48,410,1452,720,732,1,704
11460,Homestead Ins Co,1994,1997,4,108,52,55,1452,720,732,1,704
11460,Homestead Ins Co,1994,1998,5,74,65,9,1452,720,732,1,704
11460,Homestead Ins Co,1994,1999,6,89,86,3,1452,720,732,1,704
11460,Homestead Ins Co,1994,2000,7,86,86,0,1452,720,732,1,704
11460,Homestead Ins Co,1994,2001,8,86,86,0,1452,720,732,1,704
11460,Homestead Ins Co,1994,2002,9,86,86,0,1452,720,732,1,704
11460,Homestead Ins Co,1994,2003,10,86,86,0,1452,720,732,1,704
11460,Homestead Ins Co,1995,1995,1,332,0,325,787,134,653,1,704
11460,Homestead Ins Co,1995,1996,2,438,1,437,787,134,653,1,704
11460,Homestead Ins Co,1995,1997,3,383,1,382,787,134,653,1,704
11460,Homestead Ins Co,1995,1998,4,32,2,30,787,134,653,1,704
11460,Homestead Ins Co,1995,1999,5,21,16,5,787,134,653,1,704
11460,Homestead Ins Co,1995,2000,6,16,16,0,787,134,653,1,704
11460,Homestead Ins Co,1995,2001,7,181,133,0,787,134,653,1,704
11460,Homestead Ins Co,1995,2002,8,306,205,6,787,134,653,1,704
11460,Homestead Ins Co,1995,2003,9,283,341,-58,787,134,653,1,704
11460,Homestead Ins Co,1995,2004,10,341,341,0,787,134,653,1,704
11460,Homestead Ins Co,1996,1996,1,162,6,92,533,276,257,1,704
11460,Homestead Ins Co,1996,1997,2,166,32,104,533,276,257,1,704
11460,Homestead Ins Co,1996,1998,3,147,54,80,533,276,257,1,704
11460,Homestead Ins Co,1996,1999,4,85,72,13,533,276,257,1,704
11460,Homestead Ins Co,1996,2000,5,72,72,0,533,276,257,1,704
11460,Homestead Ins Co,1996,2001,6,72,72,0,533,276,257,1,704
11460,Homestead Ins Co,1996,2002,7,72,72,0,533,276,257,1,704
11460,Homestead Ins Co,1996,2003,8,72,72,0,533,276,257,1,704
11460,Homestead Ins Co,1996,2004,9,73,73,0,533,276,257,1,704
11460,Homestead Ins Co,1996,2005,10,73,73,0,533,276,257,1,704
11460,Homestead Ins Co,1997,1997,1,75,8,61,637,503,134,1,704
11460,Homestead Ins Co,1997,1998,2,74,28,42,637,503,134,1,704
11460,Homestead Ins Co,1997,1999,3,77,41,35,637,503,134,1,704
11460,Homestead Ins Co,1997,2000,4,41,41,0,637,503,134,1,704
11460,Homestead Ins Co,1997,2001,5,51,42,9,637,503,134,1,704
11460,Homestead Ins Co,1997,2002,6,38,38,0,637,503,134,1,704
11460,Homestead Ins Co,1997,2003,7,36,36,0,637,503,134,1,704
11460,Homestead Ins Co,1997,2004,8,34,34,0,637,503,134,1,704
11460,Homestead Ins Co,1997,2005,9,34,34,0,637,503,134,1,704
11460,Homestead Ins Co,1997,2006,10,34,34,0,637,503,134,1,704
12260,Campmed Cas & Ind Co Inc MD,1988,1988,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1989,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1990,3,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1991,4,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1992,5,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1993,6,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1994,7,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1995,8,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1996,9,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1988,1997,10,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1989,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1990,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1991,3,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1992,4,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1993,5,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1994,6,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1995,7,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1996,8,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1997,9,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1989,1998,10,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1990,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1991,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1992,3,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1993,4,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1994,5,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1995,6,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1996,7,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1997,8,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1998,9,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1990,1999,10,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1991,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1992,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1993,3,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1994,4,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1995,5,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1996,6,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1997,7,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1998,8,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,1999,9,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1991,2000,10,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1992,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1993,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1994,3,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1995,4,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1996,5,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1997,6,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1998,7,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,1999,8,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,2000,9,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1992,2001,10,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1993,1993,1,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1993,1994,2,0,0,0,0,0,0,1,514
12260,Campmed Cas & Ind Co Inc MD,1993,1995,3,0,0,0,0,0,0,1,514
