GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_C,CumPaidLoss_C,BulkLoss_C,EarnedPremDIR_C,EarnedPremCeded_C,EarnedPremNet_C,Single,PostedReserve97_C
8427,Farm Bureau Grp,1995,2002,8,993,992,1,1614,108,1506,0,1178
8427,Farm Bureau Grp,1995,2003,9,993,992,0,1614,108,1506,0,1178
8427,Farm Bureau Grp,1995,2004,10,992,992,0,1614,108,1506,0,1178
8427,Farm Bureau Grp,1996,1996,1,919,369,290,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,1997,2,712,498,103,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,1998,3,762,638,47,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,1999,4,791,753,17,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2000,5,812,773,12,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2001,6,833,789,18,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2002,7,798,794,3,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2003,8,794,794,0,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2004,9,794,794,0,1834,132,1702,0,1178
8427,Farm Bureau Grp,1996,2005,10,794,794,0,1834,132,1702,0,1178
8427,Farm Bureau Grp,1997,1997,1,1076,354,340,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,1998,2,968,713,120,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,1999,3,1185,1098,30,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2000,4,1171,1139,17,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2001,5,1181,1169,14,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2002,6,1182,1169,14,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2003,7,1171,1169,2,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2004,8,1170,1169,1,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2005,9,1169,1169,0,2108,157,1951,0,1178
8427,Farm Bureau Grp,1997,2006,10,1169,1169,0,2108,157,1951,0,1178
8559,Millers Mut Ins Assoc,1988,1988,1,3164,1127,524,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1989,2,3357,2090,303,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1990,3,3121,2526,103,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1991,4,3021,2734,24,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1992,5,3226,2938,10,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1993,6,3392,3097,0,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1994,7,3209,3195,0,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1995,8,3222,3223,0,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1996,9,3222,3223,0,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1988,1997,10,3223,3223,0,6577,2174,4403,0,3025
8559,Millers Mut Ins Assoc,1989,1989,1,3539,1347,868,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1990,2,3445,2139,257,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1991,3,3762,2714,109,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1992,4,4104,2956,51,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1993,5,4229,3531,19,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1994,6,4079,3669,0,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1995,7,3854,3725,0,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1996,8,3937,3808,0,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1997,9,3939,3816,0,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1989,1998,10,3827,3827,0,5828,1754,4074,0,3025
8559,Millers Mut Ins Assoc,1990,1990,1,4114,1536,783,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1991,2,4286,2552,313,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1992,3,4837,3191,160,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1993,4,4718,3512,73,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1994,5,4588,4165,69,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1995,6,4565,4263,73,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1996,7,4631,4384,0,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1997,8,4629,4502,0,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1998,9,4504,4504,0,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1990,1999,10,4504,4504,0,6121,1942,4179,0,3025
8559,Millers Mut Ins Assoc,1991,1991,1,3683,904,979,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1992,2,3260,1551,405,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1993,3,3414,1891,198,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1994,4,3686,2790,378,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1995,5,3464,3099,189,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1996,6,3323,3168,76,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1997,7,3309,3248,35,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1998,8,3286,3242,20,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,1999,9,3289,3243,20,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1991,2000,10,3330,3243,0,5309,1434,3875,0,3025
8559,Millers Mut Ins Assoc,1992,1992,1,2500,903,715,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1993,2,2632,1387,432,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1994,3,2774,1681,249,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1995,4,2789,2061,198,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1996,5,2625,2148,135,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1997,6,2649,2389,91,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1998,7,2527,2497,30,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,1999,8,2509,2500,10,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,2000,9,2500,2500,0,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1992,2001,10,2500,2500,0,4294,1141,3153,0,3025
8559,Millers Mut Ins Assoc,1993,1993,1,3014,844,582,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1994,2,2939,1581,289,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1995,3,3079,1984,250,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1996,4,2577,2157,125,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1997,5,2656,2196,54,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1998,6,2688,2223,20,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,1999,7,2612,2597,0,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,2000,8,2644,2598,0,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,2001,9,2647,2601,0,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1993,2002,10,2617,2601,0,4543,1297,3246,0,3025
8559,Millers Mut Ins Assoc,1994,1994,1,2511,796,376,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,1995,2,3052,1149,305,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,1996,3,2573,2135,198,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,1997,4,2375,2225,43,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,1998,5,2325,2255,5,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,1999,6,2316,2275,0,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,2000,7,2320,2278,0,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,2001,8,2306,2306,0,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,2002,9,2306,2306,0,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1994,2003,10,2306,2306,0,3023,410,2613,0,3025
8559,Millers Mut Ins Assoc,1995,1995,1,1652,450,208,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,1996,2,1426,1179,112,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,1997,3,1334,1244,28,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,1998,4,1364,1318,7,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,1999,5,1320,1318,2,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,2000,6,1318,1318,0,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,2001,7,1318,1318,0,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,2002,8,1318,1318,0,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,2003,9,1318,1318,0,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1995,2004,10,1318,1318,0,2200,211,1989,0,3025
8559,Millers Mut Ins Assoc,1996,1996,1,1322,500,326,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,1997,2,1096,820,64,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,1998,3,1085,936,40,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,1999,4,1110,990,10,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2000,5,1200,1022,7,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2001,6,1332,1107,0,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2002,7,1291,1235,0,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2003,8,1243,1243,0,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2004,9,1243,1243,0,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1996,2005,10,1243,1243,0,2709,266,2443,0,3025
8559,Millers Mut Ins Assoc,1997,1997,1,1818,471,299,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,1998,2,1753,1206,73,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,1999,3,1638,1536,45,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2000,4,1621,1545,17,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2001,5,1606,1584,11,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2002,6,1604,1584,9,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2003,7,1604,1584,9,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2004,8,1584,1584,0,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2005,9,1584,1584,0,2882,300,2582,0,3025
8559,Millers Mut Ins Assoc,1997,2006,10,1584,1584,0,2882,300,2582,0,3025
8672,Protective Ins Grp,1988,1988,1,24106,1368,12508,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1989,2,24036,5793,8540,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1990,3,22443,10098,6039,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1991,4,19557,13547,4525,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1992,5,19657,14334,3418,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1993,6,17790,14601,2374,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1994,7,16449,15293,1054,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1995,8,15757,15371,337,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1996,9,15984,15364,232,52765,14036,38729,0,51084
8672,Protective Ins Grp,1988,1997,10,16021,15394,160,52765,14036,38729,0,51084
8672,Protective Ins Grp,1989,1989,1,28622,640,15523,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1990,2,33171,6375,12217,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1991,3,28022,13190,7198,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1992,4,28304,14386,7346,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1993,5,27082,22265,3877,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1994,6,25100,22935,1203,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1995,7,24661,23092,463,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1996,8,25060,23187,337,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1997,9,24917,23643,252,50156,13699,36457,0,51084
8672,Protective Ins Grp,1989,1998,10,24741,23667,62,50156,13699,36457,0,51084
8672,Protective Ins Grp,1990,1990,1,32147,1063,14460,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1991,2,34333,4995,13603,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1992,3,24376,11594,6409,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1993,4,24338,13291,6187,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1994,5,21536,15707,2940,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1995,6,21418,17528,1851,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1996,7,20294,18490,1727,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1997,8,20190,18506,1648,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1998,9,19366,18523,836,53690,15506,38184,0,51084
8672,Protective Ins Grp,1990,1999,10,18770,18544,222,53690,15506,38184,0,51084
8672,Protective Ins Grp,1991,1991,1,32184,1730,16490,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1992,2,31321,8621,10255,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1993,3,25581,12682,6749,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1994,4,21568,14058,4489,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1995,5,19749,15919,2230,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1996,6,19606,16851,2062,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1997,7,18868,17128,1413,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1998,8,18483,17163,1096,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,1999,9,17752,17404,337,55296,16435,38861,0,51084
8672,Protective Ins Grp,1991,2000,10,17690,17458,226,55296,16435,38861,0,51084
8672,Protective Ins Grp,1992,1992,1,27915,1755,17574,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1993,2,28460,6646,11417,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1994,3,23523,10309,6072,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1995,4,22778,15393,2922,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1996,5,22388,17547,2347,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1997,6,21808,17722,1278,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1998,7,20071,17989,931,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,1999,8,19746,18081,672,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,2000,9,19576,18219,464,49585,17101,32484,0,51084
8672,Protective Ins Grp,1992,2001,10,19494,18259,352,49585,17101,32484,0,51084
8672,Protective Ins Grp,1993,1993,1,23620,1515,17967,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1994,2,18393,3644,8427,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1995,3,16223,6567,5730,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1996,4,15348,8313,4664,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1997,5,14857,8783,4259,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1998,6,13782,9632,2662,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,1999,7,13038,9681,1897,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,2000,8,12389,9728,1234,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,2001,9,12077,10810,830,39961,11529,28432,0,51084
8672,Protective Ins Grp,1993,2002,10,11755,10824,508,39961,11529,28432,0,51084
8672,Protective Ins Grp,1994,1994,1,26123,655,16229,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,1995,2,22675,4234,8994,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,1996,3,18642,8108,6766,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,1997,4,18461,9756,5205,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,1998,5,17421,12350,2880,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,1999,6,16088,12777,1789,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,2000,7,14797,13822,826,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,2001,8,14935,14048,568,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,2002,9,14550,14161,349,37949,10945,27004,0,51084
8672,Protective Ins Grp,1994,2003,10,14260,14166,81,37949,10945,27004,0,51084
8672,Protective Ins Grp,1995,1995,1,15673,793,8213,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,1996,2,12708,3173,4242,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,1997,3,11096,5070,3137,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,1998,4,9777,7371,1815,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,1999,5,9888,7519,965,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,2000,6,8781,8213,484,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,2001,7,8716,8323,346,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,2002,8,8589,8342,213,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,2003,9,8485,8350,103,21436,6419,15017,0,51084
8672,Protective Ins Grp,1995,2004,10,8386,8353,2,21436,6419,15017,0,51084
8672,Protective Ins Grp,1996,1996,1,9211,1386,4763,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,1997,2,10267,4210,1943,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,1998,3,10288,5485,1917,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,1999,4,9200,6787,1082,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2000,5,8928,7249,622,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2001,6,8725,8286,424,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2002,7,8598,8351,238,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2003,8,8574,8353,210,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2004,9,8367,8357,0,11637,4326,7311,0,51084
8672,Protective Ins Grp,1996,2005,10,8373,8366,1,11637,4326,7311,0,51084
8672,Protective Ins Grp,1997,1997,1,5330,1366,2901,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,1998,2,5168,1977,2427,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,1999,3,4215,2221,1422,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2000,4,3797,2643,804,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2001,5,3423,2914,478,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2002,6,2925,2922,0,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2003,7,2921,2921,0,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2004,8,2916,2916,0,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2005,9,2919,2919,0,5466,1829,3637,0,51084
8672,Protective Ins Grp,1997,2006,10,2919,2919,0,5466,1829,3637,0,51084
9466,Lumber Ins Cos,1988,1988,1,4122,965,1690,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1989,2,3210,1757,928,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1990,3,2925,2194,551,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1991,4,3125,2471,269,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1992,5,2934,2667,33,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1993,6,2916,2824,12,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1994,7,2938,2871,23,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1995,8,2891,2860,2,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1996,9,2880,2876,1,5763,837,4926,0,33647
9466,Lumber Ins Cos,1988,1997,10,2882,2879,1,5763,837,4926,0,33647
9466,Lumber Ins Cos,1989,1989,1,3787,815,1854,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1990,2,3597,1771,819,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1991,3,3338,2106,446,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1992,4,3120,2613,182,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1993,5,3156,2979,21,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1994,6,3193,3098,19,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1995,7,3166,3099,2,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1996,8,3148,3144,1,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1997,9,3156,3154,1,5142,608,4534,0,33647
9466,Lumber Ins Cos,1989,1998,10,3156,3156,0,5142,608,4534,0,33647
9466,Lumber Ins Cos,1990,1990,1,3332,746,1778,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1991,2,2775,1405,775,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1992,3,2492,1826,410,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1993,4,2465,2066,230,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1994,5,2380,2193,44,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1995,6,2352,2310,4,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1996,7,2375,2331,4,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1997,8,2362,2343,1,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1998,9,2364,2363,0,5395,595,4800,0,33647
9466,Lumber Ins Cos,1990,1999,10,2364,2363,0,5395,595,4800,0,33647
9466,Lumber Ins Cos,1991,1991,1,3831,871,2091,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1992,2,3125,1469,955,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1993,3,3084,1816,745,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1994,4,2569,2109,152,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1995,5,2441,2298,9,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1996,6,2425,2324,15,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1997,7,2381,2335,8,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1998,8,2371,2352,0,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,1999,9,2379,2377,0,6414,903,5511,0,33647
9466,Lumber Ins Cos,1991,2000,10,2379,2378,0,6414,903,5511,0,33647
9466,Lumber Ins Cos,1992,1992,1,5799,1796,2445,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1993,2,5832,2708,1556,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1994,3,5253,3780,143,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1995,4,5196,4428,30,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1996,5,5242,4882,129,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1997,6,5222,4953,23,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1998,7,5189,5020,20,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,1999,8,5198,5034,33,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,2000,9,5147,5138,-44,8103,751,7352,0,33647
9466,Lumber Ins Cos,1992,2001,10,5157,5198,-42,8103,751,7352,0,33647
9466,Lumber Ins Cos,1993,1993,1,6541,1626,1672,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1994,2,7549,3844,612,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1995,3,8677,6202,489,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1996,4,8348,7402,143,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1997,5,8280,7954,54,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1998,6,8384,8055,20,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,1999,7,8468,8383,14,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,2000,8,8495,8452,16,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,2001,9,8482,8450,16,10422,647,9775,0,33647
9466,Lumber Ins Cos,1993,2002,10,8469,8466,0,10422,647,9775,0,33647
9466,Lumber Ins Cos,1994,1994,1,8771,2403,2859,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,1995,2,10015,5338,1630,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,1996,3,9873,6814,665,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,1997,4,10080,8354,537,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,1998,5,10239,9437,354,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,1999,6,10278,9798,360,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,2000,7,10016,9886,28,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,2001,8,10031,9935,26,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,2002,9,10027,10020,3,13308,610,12698,0,33647
9466,Lumber Ins Cos,1994,2003,10,10028,10024,2,13308,610,12698,0,33647
9466,Lumber Ins Cos,1995,1995,1,11570,3117,4414,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,1996,2,15718,7765,2906,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,1997,3,15414,10959,1401,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,1998,4,15680,12669,635,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,1999,5,15787,14106,841,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,2000,6,15329,14570,-96,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,2001,7,15351,15222,-112,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,2002,8,15535,15284,41,20154,928,19226,0,33647
9466,Lumber Ins Cos,1995,2003,9,15631,15381,15,20154,928,19226,0,33647
